feature,score
vocab8630,2.7239510908372288e-05
vocab7161,2.7227586106071122e-05
vocab8482,2.7224211162035773e-05
vocab3540,2.721926124407137e-05
vocab496,2.7170887046068515e-05
vocab4461,2.7163349671011083e-05
vocab20118,2.7150299887357398e-05
vocab10596,2.713916257202076e-05
vocab5297,2.710833808301505e-05
vocab12064,2.7103275666973126e-05
vocab5312,2.707807608475221e-05
vocab10436,2.705951389248007e-05
vocab16539,2.7023851983698498e-05
vocab8467,2.702092703217307e-05
vocab7180,2.701766458630406e-05
vocab14685,2.700112736042648e-05
vocab697,2.698897756185925e-05
vocab4727,2.6988302573016653e-05
vocab1312,2.69785152353208e-05
vocab295,2.695387814375394e-05
preceding_pause_time_frac_total_4.0_time_window,2.6951628181048903e-05
vocab13781,2.6938915891805416e-05
vocab10951,2.693205350554617e-05
vocab12067,2.689447912851417e-05
vocab9712,2.6884016801953514e-05
vocab6976,2.6841717503200967e-05
vocab9333,2.683429262628767e-05
vocab10435,2.6821355340800322e-05
vocab10407,2.6789630866730364e-05
vocab10627,2.6762743812480672e-05
vocab10776,2.6758243887070597e-05
vocab7215,2.6757793894560678e-05
vocab4565,2.6749356534438994e-05
vocab6610,2.6744969107173057e-05
vocab12124,2.6724381948484142e-05
vocab15322,2.6717182067814704e-05
vocab1382,2.6712794640548764e-05
vocab980,2.6675220263516764e-05
vocab11375,2.66576705544308e-05
is_new_burst_start_Input_frac_total_1.0_time_window,2.664743322415841e-05
vocab228,2.662977101695052e-05
vocab106,2.6625383589706785e-05
vocab3475,2.662167115126124e-05
vocab16810,2.6615258757556325e-05
vocab3140,2.6592534134284307e-05
vocab7217,2.6574646930854762e-05
vocab626,2.6573071956947912e-05
vocab4947,2.6568009540883786e-05
vocab8801,2.6526385230951634e-05
vocab4813,2.6519185350304398e-05
vocab2662,2.651322294919822e-05
vocab12308,2.6510522993938855e-05
vocab990,2.6505123083464534e-05
vocab4333,2.6504110600211737e-05
vocab7190,2.648644839302605e-05
is_new_burst_start_Input_time_norm_2.0_time_window,2.6480035999365548e-05
vocab3800,2.6475873568387874e-05
vocab4420,2.6473286111250437e-05
vocab1480,2.6472386126186187e-05
vocab6522,2.642648688713223e-05
vocab965,2.6401849795565368e-05
vocab8399,2.6400837312356983e-05
vocab4579,2.640083731233478e-05
vocab9160,2.6383287603293226e-05
vocab11520,2.6353250601274246e-05
vocab10612,2.634256327846973e-05
vocab3797,2.6315676224197838e-05
vocab16345,2.6291039132630976e-05
vocab10775,2.6285751720300787e-05
vocab483,2.6232427604355735e-05
vocab8681,2.6224215240500114e-05
vocab2235,2.6214877895291978e-05
vocab4637,2.6187765844776222e-05
vocab15323,2.617437856671234e-05
vocab18920,2.616684119165491e-05
vocab509,2.6161553779346926e-05
vocab5327,2.615896632223169e-05
vocab2796,2.6150303965843946e-05
vocab2361,2.6118241997363788e-05
vocab4407,2.606548037207279e-05
vocab954,2.605040562200234e-05
vocab3361,2.60222810882782e-05
vocab5340,2.6022056092012134e-05
vocab16085,2.6016318687127614e-05
vocab10478,2.598763166270501e-05
vocab6771,2.5985719194432377e-05
is_new_burst_start_time_norm_3.0_time_window,2.5968506979778816e-05
vocab9263,2.5952194750189504e-05
vocab3113,2.594848231174396e-05
vocab656,2.5901908083891812e-05
vocab6481,2.5901233095071417e-05
vocab7911,2.5868496137793074e-05
vocab11682,2.5835759180536933e-05
vocab4373,2.5835421686126737e-05
vocab2849,2.5817196988286994e-05
vocab14533,2.5786484997469828e-05
vocab824,2.5785697510483096e-05
vocab3374,2.5785135019806836e-05
vocab7613,2.575599800285211e-05
vocab13803,2.5695699002548088e-05
vocab4408,2.5688724118166916e-05
vocab1143,2.568523667598743e-05
activity_Remove/Cut_time_norm_0.0_time_window,2.5682986713282396e-05
vocab4462,2.566206206020549e-05
vocab9126,2.5654974677680188e-05
vocab13747,2.564068741452985e-05
vocab12235,2.563641248543025e-05
vocab5509,2.5628875110395023e-05
vocab2837,2.561852528193409e-05
vocab3473,2.559580065870648e-05
vocab13766,2.559400068853357e-05
vocab5313,2.558961326126763e-05
vocab9131,2.5583763358283386e-05
vocab12412,2.558050091234776e-05
vocab6660,2.5564526177168644e-05
vocab5002,2.556407618463652e-05
vocab8653,2.554978892153059e-05
vocab10403,2.554776395509162e-05
vocab2391,2.5547088966271224e-05
vocab6834,2.5518289443726692e-05
vocab6847,2.5501077229095337e-05
vocab8847,2.5483302523765516e-05
vocab3129,2.548116505918241e-05
vocab7072,2.5449890577688983e-05
vocab4360,2.544055323245864e-05
vocab13752,2.5438753262307932e-05
vocab785,2.5434703329474394e-05
activity_Paste_time_norm_0.0_time_window,2.5429865909654126e-05
vocab10307,2.5414791159561466e-05
vocab3783,2.5368441927997586e-05
vocab12481,2.5365404478328023e-05
vocab993,2.5341329877459628e-05
vocab13855,2.5316130295238716e-05
vocab12575,2.5262131190451063e-05
vocab3007,2.5206557111800976e-05
vocab5281,2.520655711177877e-05
vocab3784,2.51946323094554e-05
vocab5116,2.519159485985245e-05
vocab4096,2.5189119900903556e-05
vocab4332,2.5173145165724443e-05
vocab6820,2.5170782704897475e-05
vocab17517,2.5169545225400824e-05
vocab1325,2.5144120646913848e-05
is_new_burst_start_Nonproduction_time_norm_0.0_time_window,2.5136020781180157e-05
vocab13333,2.5110146210161056e-05
vocab12592,2.5095633950744655e-05
vocab10761,2.5093608984327886e-05
vocab12614,2.50901215421262e-05
vocab2942,2.5054122138956637e-05
vocab7035,2.5044334801216372e-05
vocab3110,2.5043547314274052e-05
vocab3773,2.5033872474655716e-05
vocab10651,2.499179817219144e-05
vocab3168,2.4976498425832717e-05
vocab12427,2.4976160931444724e-05
vocab4609,2.495782373546085e-05
vocab3942,2.491867438447759e-05
vocab1296,2.4917661901269206e-05
vocab8439,2.491439945533358e-05
vocab4596,2.4889762363788924e-05
vocab10254,2.4888187389904283e-05
vocab14618,2.4858150387863097e-05
vocab6689,2.4850950507238067e-05
vocab2431,2.484600058929587e-05
vocab7146,2.481483860592437e-05
vocab13931,2.4802801305501276e-05
is_new_burst_start_Input_frac_total_3.0_time_window,2.478153915794756e-05
vocab3375,2.477861420651095e-05
vocab2264,2.4773326794114147e-05
vocab19287,2.4770739337021118e-05
vocab2700,2.476860187243801e-05
vocab13946,2.4746214743620597e-05
vocab3124,2.470492792809864e-05
vocab2967,2.47026779653714e-05
vocab8941,2.4693903110861724e-05
vocab15468,2.4688503200387403e-05
vocab3487,2.468827820412134e-05
vocab16835,2.468051583282005e-05
vocab2638,2.4677703379416548e-05
vocab10929,2.465689122448378e-05
vocab9196,2.465104132143292e-05
vocab1637,2.4638554028455495e-05
vocab544,2.4625504244824015e-05
vocab15853,2.4617404379090324e-05
vocab15964,2.4596254729702947e-05
vocab1139,2.4580617489000645e-05
vocab2664,2.4570717653094042e-05
vocab7909,2.4550355490671195e-05
vocab16978,2.4495906393373624e-05
vocab12743,2.4492756445582133e-05
vocab17150,2.4490731479143157e-05
vocab8753,2.4473519264489596e-05
vocab14084,2.447183179246082e-05
vocab107,2.4439207333326608e-05
vocab4758,2.437767085354814e-05
vocab3034,2.4370133478512913e-05
vocab8846,2.4346958862686564e-05
vocab586,2.4326034209587454e-05
vocab12054,2.4316696864379318e-05
vocab13168,2.4310959459494797e-05
vocab3460,2.4305447050898543e-05
vocab10614,2.427428506750484e-05
vocab8815,2.423716068298276e-05
vocab12385,2.423119828183218e-05
vocab8383,2.4204311227582487e-05
vocab5617,2.419699884883553e-05
vocab7459,2.417348673859898e-05
vocab2267,2.4164711884089306e-05
vocab9463,2.4159649468002975e-05
vocab9279,2.4158861981060654e-05
vocab424,2.415807449411833e-05
vocab4946,2.414783716384594e-05
vocab3118,2.4139624799968118e-05
vocab2457,2.4122187589070698e-05
vocab10253,2.4073138402225246e-05
vocab8986,2.4071225933974817e-05
vocab80,2.4069313465635565e-05
vocab4762,2.405873864095298e-05
vocab13767,2.40577261577668e-05
vocab3167,2.4051651258472085e-05
vocab1546,2.4025439193042785e-05
vocab7946,2.4008901967187413e-05
vocab7504,2.3993377224562627e-05
vocab12065,2.399067726930326e-05
vocab2373,2.3924753362258854e-05
vocab14294,2.39019162408427e-05
vocab10601,2.389336638259909e-05
vocab1455,2.3893141386310825e-05
vocab8789,2.3858941953269763e-05
vocab6508,2.3854892020480632e-05
vocab5300,2.3847017151013005e-05
vocab14307,2.3841617240516478e-05
vocab17538,2.383115491395582e-05
vocab5271,2.3805392841080852e-05
vocab7022,2.3801680402635307e-05
vocab8455,2.3788293124571426e-05
vocab1351,2.37800807606936e-05
vocab13276,2.3775693333449865e-05
vocab2249,2.375510617473875e-05
vocab3459,2.3752181223235524e-05
vocab10554,2.3739693930258098e-05
vocab10760,2.373901894145991e-05
vocab2825,2.3734181521617436e-05
vocab2955,2.3716069321921827e-05
vocab3337,2.368884477326194e-05
vocab6887,2.368243237957923e-05
vocab11093,2.3677932454191365e-05
vocab2782,2.3651270396185532e-05
vocab1005,2.3648007950294314e-05
vocab1281,2.3642945534230185e-05
vocab5101,2.3613471022843056e-05
vocab14435,2.3605033662721375e-05
vocab788,2.3577246623407434e-05
vocab4760,2.357263419987543e-05
vocab7807,2.357139672037878e-05
vocab7503,2.3571059225990786e-05
vocab5114,2.356633430431465e-05
vocab9306,2.3556996959106513e-05
vocab683,2.3543159688510507e-05
vocab1340,2.3540459733273343e-05
vocab8969,2.3525272485058757e-05
vocab3195,2.3511322716318616e-05
vocab3294,2.3456198630200653e-05
vocab13417,2.3447086281258577e-05
vocab839,2.3445961299928263e-05
vocab4726,2.3443936333511494e-05
vocab15501,2.3426611620736004e-05
vocab3782,2.341648678856334e-05
vocab4866,2.34096244023263e-05
vocab1620,2.3390274723111838e-05
vocab4460,2.3388587251127467e-05
vocab10616,2.33858872958681e-05
vocab9276,2.3377674932012484e-05
vocab1008,2.3352250353503302e-05
vocab272,2.3340100554958278e-05
vocab4390,2.3325475797397742e-05
vocab15715,2.3315800957801612e-05
vocab5194,2.329633878046522e-05
vocab6191,2.324256467192143e-05
vocab4803,2.320780274824852e-05
vocab14247,2.320712775945033e-05
vocab13935,2.3206227774363875e-05
vocab4725,2.320217784148593e-05
vocab3103,2.3193065492566055e-05
vocab4594,2.318024070515623e-05
vocab10990,2.3160553531553772e-05
vocab13975,2.3159878542755587e-05
vocab17689,2.3151553680778037e-05
vocab7449,2.3144016305742808e-05
vocab5458,2.312016670111827e-05
vocab3128,2.311622926638446e-05
is_new_burst_start_Input_time_norm_4.0_time_window,2.3115666775752607e-05
vocab2486,2.311409180184576e-05
vocab982,2.3078767387474385e-05
vocab18838,2.3071455008683017e-05
vocab1886,2.3069205046000184e-05
vocab285,2.3057055247432957e-05
vocab9289,2.3035793099901446e-05
vocab10480,2.302386829760028e-05
vocab7047,2.2996193756408268e-05
vocab20597,2.2994056291847364e-05
vocab6964,2.2969531698424638e-05
vocab10464,2.2967619230152003e-05
vocab494,2.2945794591944235e-05
vocab1171,2.294478210873585e-05
vocab3323,2.2935557261671845e-05
vocab53,2.2913845121630415e-05
vocab11106,2.2911707657069514e-05
vocab8440,2.2905970252184994e-05
vocab14096,2.289989535291248e-05
vocab16304,2.288594558417234e-05
vocab9586,2.2859621020598907e-05
vocab10463,2.2854108611958245e-05
vocab2222,2.2843083794743535e-05
vocab7647,2.2841058828326766e-05
vocab13070,2.2815409253551523e-05
vocab8775,2.2801909477365713e-05
n_exclaims,2.2793134622833833e-05
vocab14070,2.2791334652683128e-05
vocab472,2.2789872176942615e-05
vocab5756,2.2774234936173698e-05
vocab7009,2.276591007415174e-05
vocab10451,2.275747271405226e-05
vocab5922,2.274779787445613e-05
vocab9423,2.2746672893103615e-05
vocab991,2.274532291546283e-05
vocab15336,2.274082299007496e-05
vocab3144,2.2738123034815593e-05
vocab4450,2.2734860588968787e-05
vocab15502,2.2725748240004505e-05
vocab13778,2.2718885853767468e-05
vocab4406,2.2708311029107085e-05
vocab1874,2.2706398560790043e-05
vocab5510,2.2694361260344742e-05
vocab40,2.2680973982303067e-05
vocab16443,2.2643512103392992e-05
vocab2483,2.258456308064094e-05
vocab4800,2.2566450880900924e-05
vocab1309,2.255407608606763e-05
vocab8957,2.254350126140725e-05
vocab19429,2.2539338830407375e-05
vocab3283,2.252550155981137e-05
vocab2755,2.2499626988792264e-05
vocab2966,2.2488152178978815e-05
vocab4801,2.247656487111005e-05
vocab6997,2.2471952447578047e-05
vocab19275,2.2463627585578295e-05
vocab7008,2.244517789147249e-05
vocab16824,2.241289092672627e-05
vocab12774,2.2410190971466902e-05
vocab2193,2.239072879413051e-05
vocab17212,2.2363279249226765e-05
vocab17625,2.234899198609863e-05
vocab12271,2.2332117265855266e-05
vocab5760,2.2328292329243383e-05
vocab1352,2.2316592523230484e-05
vocab3799,2.2310855118323757e-05
vocab20662,2.2294542888778857e-05
vocab7701,2.228813049505174e-05
vocab16836,2.2279018146176278e-05
vocab2591,2.2266418355054717e-05
vocab8494,2.2251681099327848e-05
vocab4417,2.2229631464898424e-05
vocab2392,2.22121942539788e-05
vocab4566,2.2208031823023334e-05
vocab5604,2.2195882024433898e-05
vocab840,2.2188344649398672e-05
vocab16213,2.2188007154988477e-05
vocab194,2.2185869690427572e-05
vocab5379,2.2180582278097383e-05
vocab8382,2.215887013803375e-05
vocab2459,2.2158307647379692e-05
vocab5311,2.2097221160066737e-05
vocab19835,2.209013377758584e-05
vocab15429,2.2078208975284676e-05
vocab7216,2.2058634299804146e-05
vocab3624,2.2050871928458448e-05
vocab1509,2.2041872077682713e-05
vocab8628,2.2025784844381668e-05
vocab12571,2.200531018383689e-05
vocab18448,2.1989110452391715e-05
vocab8943,2.198202306988861e-05
vocab3447,2.1944223696523936e-05
vocab826,2.193949877489221e-05
vocab2262,2.1929486440863677e-05
vocab2677,2.192566150425179e-05
vocab17549,2.192003659753361e-05
vocab9107,2.190428685864276e-05
vocab1072,2.1897649468671786e-05
vocab258,2.18778497969252e-05
vocab14673,2.1874362354745714e-05
vocab1298,2.1874137358501856e-05
vocab8024,2.1872449886495282e-05
vocab11079,2.1863450035675135e-05
vocab10937,2.1851637731518105e-05
vocab1049,2.1830488082108522e-05
vocab4,2.1822050722009047e-05
vocab7206,2.1791451229291604e-05
vocab19555,2.1773789022105915e-05
vocab1018,2.1770301579926433e-05
vocab5928,2.176703913401301e-05
vocab611,2.1750051915625512e-05
vocab799,2.171855243784382e-05
vocab15573,2.170044023814821e-05
vocab3472,2.1682440536530124e-05
vocab7896,2.167884059622871e-05
vocab14249,2.1661290887187155e-05
vocab14097,2.1656115972978895e-05
vocab12871,2.1648016107223e-05
vocab19397,2.1645766144540168e-05
vocab5681,2.164419117067773e-05
vocab2797,2.1626641461591766e-05
vocab2176,2.1624728993319132e-05
vocab9479,2.162135404923937e-05
vocab6718,2.160999173763667e-05
vocab5156,2.160189187192518e-05
vocab8414,2.158760460879705e-05
vocab12095,2.156847992584865e-05
vocab10980,2.1553630172022053e-05
vocab1364,2.155003023172064e-05
vocab10504,2.1542492856663208e-05
vocab12250,2.1505143475875066e-05
vocab3928,2.150289351317003e-05
vocab9739,2.1496931112019445e-05
vocab2551,2.1494006160471812e-05
vocab16111,2.1493331171718032e-05
vocab14137,2.149029372204847e-05
vocab10479,2.148759376681131e-05
vocab12443,2.1475556466343802e-05
vocab1130,2.1468806578273103e-05
vocab15651,2.146711910626653e-05
vocab7204,2.145294434121592e-05
vocab11652,2.144731943447553e-05
vocab8051,2.144529446805876e-05
vocab5964,2.1436407115404955e-05
vocab1142,2.141806991942108e-05
vocab8601,2.1403332663738615e-05
vocab4347,2.1390282880107136e-05
vocab1006,2.1373520658007905e-05
vocab15829,2.1370708204604404e-05
vocab17317,2.1370033215784012e-05
vocab7167,2.1356308443332138e-05
vocab2178,2.1353833484383244e-05
vocab10706,2.1348433573886717e-05
vocab667,2.1346296109325812e-05
vocab12167,2.1317721583047345e-05
vocab2689,2.1305121791925784e-05
vocab4372,2.129375948030088e-05
vocab7479,2.129229700456037e-05
vocab5915,2.128487212764707e-05
vocab4349,2.1281947176121642e-05
vocab1634,2.126214750437505e-05
vocab12896,2.1254947623727816e-05
vocab8575,2.1254272634974035e-05
vocab10232,2.1246510263650543e-05
vocab6703,2.12399853718237e-05
vocab15176,2.123852289603878e-05
vocab4607,2.1236947922176342e-05
vocab6452,2.1234810457593235e-05
vocab13605,2.120274848913528e-05
vocab13905,2.119273615515116e-05
vocab18387,2.1190148698035925e-05
vocab3363,2.118024886215153e-05
latency_time_5.0_time_window,2.1173161479626222e-05
vocab18235,2.115516177807475e-05
vocab8873,2.1153474306045972e-05
vocab10368,2.1152911815347507e-05
vocab5466,2.1129624701465843e-05
vocab9614,2.1126699749896005e-05
vocab14235,2.1123774798414986e-05
vocab12759,2.1117024910299875e-05
vocab11660,2.1109262538998585e-05
vocab6421,2.110408762476812e-05
vocab17439,2.1102287654617413e-05
vocab10346,2.1068088221598557e-05
vocab13733,2.1059988355909277e-05
vocab7784,2.1049076036816493e-05
vocab4987,2.1041651159903196e-05
vocab1199,2.1016339079560352e-05
vocab10490,2.10076767231282e-05
vocab6453,2.0997776887266008e-05
vocab5467,2.099653940779156e-05
vocab2311,2.0976964732288827e-05
vocab12087,2.0962789967304828e-05
vocab3,2.0943440288112568e-05
vocab16964,2.0936240407465335e-05
vocab68,2.0935227924234745e-05
vocab1942,2.0922178140603265e-05
vocab16812,2.091880319654571e-05
vocab16827,2.0910365836401823e-05
vocab314,2.090406594088545e-05
vocab1007,2.0895966075151763e-05
vocab2417,2.0891691146029955e-05
vocab9577,2.0883816276562327e-05
vocab13020,2.0800005166043968e-05
vocab13150,2.0789430341361383e-05
vocab7330,2.0748143525839426e-05
vocab2783,2.074656855195478e-05
vocab1685,2.07377936974229e-05
vocab227,2.0712256620769588e-05
vocab3310,2.0712031624503523e-05
vocab7488,2.0703256770016055e-05
vocab16863,2.0699881825936294e-05
vocab8401,2.0699544331526098e-05
vocab16419,2.0692119454635004e-05
vocab120,2.068728203483694e-05
vocab10600,2.0686494547872412e-05
vocab14818,2.067468224371538e-05
vocab6713,2.0673782258628926e-05
vocab10251,2.0665682392895235e-05
vocab260,2.0664444913420786e-05
vocab6901,2.0644420245408135e-05
vocab10319,2.0643182765933686e-05
vocab4772,2.063395791884748e-05
vocab9024,2.061764568930258e-05
vocab4062,2.0596833534325398e-05
vocab11025,2.052843466830989e-05
vocab81,2.0524834727941867e-05
vocab12080,2.0504022573009094e-05
vocab8970,2.0501210119650004e-05
vocab10952,2.0471510612019017e-05
vocab6553,2.046037329663797e-05
vocab18509,2.042797383376982e-05
vocab8642,2.0415374042670464e-05
vocab4434,2.0414586555705937e-05
vocab6539,2.0411436607936652e-05
vocab3514,2.0388711984686837e-05
vocab3528,2.038061211897535e-05
vocab10626,2.037914964319043e-05
vocab1034,2.036576236512655e-05
vocab17785,2.03651998744947e-05
vocab7476,2.0344387719495317e-05
vocab17201,2.031930063539633e-05
vocab14068,2.0304788376002136e-05
vocab7897,2.029938846552781e-05
vocab11386,2.029623851778073e-05
vocab8574,2.027868880871697e-05
vocab19264,2.026361405860211e-05
vocab13806,2.0261589092207545e-05
vocab5656,2.0257426661207666e-05
vocab12202,2.0246514342114885e-05
vocab14274,2.0245726855194766e-05
vocab12786,2.0236389509964424e-05
vocab6928,2.0195552686974595e-05
vocab3477,2.018497786229201e-05
vocab16238,2.014807847403599e-05
vocab14152,2.0140091106446433e-05
vocab14284,2.013896612507171e-05
vocab8861,2.0137616147475333e-05
vocab2277,2.0132666229533137e-05
vocab13820,2.0117928973872878e-05
vocab1365,2.0112641561542688e-05
vocab13072,2.0108141636132616e-05
vocab6861,2.0106229167837776e-05
vocab7783,2.010330421633455e-05
vocab2278,2.010217923498203e-05
vocab9106,2.0092504395363696e-05
vocab1004,2.0090816923357126e-05
vocab13034,2.008575450727079e-05
vocab10934,2.0084517027818548e-05
vocab1313,2.0060104932495548e-05
vocab14904,2.0049192613402767e-05
vocab7782,2.0040867751425218e-05
vocab3298,2.0032880383857864e-05
vocab2550,2.002849295656972e-05
vocab14547,2.00085807867012e-05
vocab8983,1.9997218475076296e-05
vocab4802,1.998495617836493e-05
vocab15677,1.998371869886828e-05
vocab10240,1.9976406320099115e-05
vocab12082,1.997123140591306e-05
vocab10757,1.9968981443185818e-05
vocab16876,1.996841895250956e-05
vocab2179,1.996538150290661e-05
vocab12455,1.996245655138118e-05
vocab6055,1.9958856611057563e-05
vocab6424,1.9950531749080014e-05
vocab13792,1.9941869392670063e-05
vocab16073,1.9928257118362323e-05
vocab19616,1.99271321369876e-05
vocab962,1.99129573719814e-05
vocab10923,1.9909919922356246e-05
vocab843,1.99058699895005e-05
vocab11076,1.988798278604875e-05
vocab2742,1.9885507827077654e-05
vocab7240,1.987617048189172e-05
vocab348,1.9872008050847433e-05
vocab7203,1.9849508423885887e-05
vocab2177,1.9846920966792858e-05
words_length_geq25_lt500_frac,1.9827796283844457e-05
vocab7331,1.982644630624808e-05
vocab5618,1.981632147409762e-05
vocab9284,1.9815308990889237e-05
vocab10462,1.9813734016982387e-05
vocab11694,1.9809684084126646e-05
vocab4854,1.9805971645658894e-05
vocab2811,1.979877176503386e-05
vocab12307,1.978785944594108e-05
vocab244,1.9766822294720044e-05
vocab1021,1.9749272585656287e-05
vocab6551,1.9732847857967252e-05
vocab9424,1.9709448245897042e-05
vocab9701,1.9706635792515746e-05
vocab9329,1.9703598342890592e-05
vocab13665,1.9702810855926066e-05
vocab6979,1.9694710990192378e-05
vocab6588,1.9662874018022693e-05
vocab17006,1.9650274226923338e-05
vocab10991,1.96480242642183e-05
vocab13057,1.9642961848154173e-05
vocab2221,1.96260871278886e-05
vocab9316,1.960808742629272e-05
vocab7360,1.959717510722214e-05
vocab7160,1.9596275122135685e-05
vocab1131,1.95931251743664e-05
vocab10418,1.9586150289985228e-05
vocab2824,1.957782542800768e-05
vocab18261,1.955397582338314e-05
vocab7665,1.9544863474441065e-05
vocab12744,1.9536088619953597e-05
vocab18372,1.953113870198919e-05
vocab628,1.9521238866104795e-05
vocab5168,1.9505601625380286e-05
vocab255,1.9489851886467234e-05
vocab16838,1.9452502505679092e-05
vocab12615,1.9447215093348903e-05
vocab211,1.9442040179140642e-05
vocab2981,1.9438777733227218e-05
vocab6981,1.9427865414134437e-05
vocab2418,1.9422015511105785e-05
vocab3102,1.9421565518573657e-05
vocab92,1.9417065593163585e-05
vocab6806,1.941492812860268e-05
vocab14782,1.9375441283231432e-05
vocab8803,1.9366328934333765e-05
vocab10515,1.9365203952959043e-05
vocab3770,1.9351254184241107e-05
vocab7921,1.934754174579556e-05
vocab1326,1.9344504296103794e-05
vocab16988,1.9336854422968842e-05
vocab17809,1.9321442178465986e-05
vocab3767,1.930760490786998e-05
vocab668,1.9290505191360553e-05
vocab12425,1.9282180329360798e-05
vocab8832,1.92747554524475e-05
vocab13804,1.9271942999066206e-05
vocab8384,1.9261143178139762e-05
vocab5770,1.925608076205343e-05
vocab15365,1.924663091872336e-05
vocab6863,1.9231556168652907e-05
vocab11634,1.9215581433473794e-05
vocab335,1.921344396891289e-05
vocab1899,1.9210181523021675e-05
vocab10491,1.9208381552870966e-05
vocab16185,1.9192969308368114e-05
vocab12883,1.9192744312079847e-05
vocab9174,1.917103217206062e-05
vocab8657,1.915989485667957e-05
vocab770,1.9150670009593364e-05
vocab6675,1.9129182865862405e-05
vocab8683,1.9115908085920454e-05
vocab8457,1.9107920718330894e-05
vocab4411,1.9104658272417473e-05
vocab12585,1.9066633902831143e-05
vocab6499,1.9060446505414497e-05
vocab3612,1.906044650539229e-05
vocab6451,1.9045259257177705e-05
vocab7150,1.9012859794309554e-05
vocab17318,1.9007122389425034e-05
vocab5154,1.8992047639354583e-05
vocab13764,1.8989460182239348e-05
vocab6756,1.8978547863168772e-05
vocab8398,1.8972022971341928e-05
vocab3319,1.8966060570191347e-05
vocab8567,1.8948173366739596e-05
vocab15487,1.8942773456243066e-05
vocab2799,1.8935573575618036e-05
vocab12097,1.8926461226698166e-05
vocab3725,1.8907449041871693e-05
vocab10356,1.8898111696707965e-05
vocab2252,1.8897549205987297e-05
vocab15666,1.8875049579003546e-05
vocab2289,1.887414959391709e-05
vocab15989,1.886998716291721e-05
vocab11546,1.8862899780436316e-05
vocab6537,1.8859187341968565e-05
vocab1636,1.885614989234341e-05
vocab8757,1.885491241284676e-05
vocab12110,1.884568756576055e-05
vocab17162,1.8844000093753975e-05
vocab5655,1.883117530638856e-05
vocab7205,1.882960033248171e-05
vocab16317,1.8813963091734998e-05
vocab18636,1.8809688162590987e-05
vocab17175,1.879810085467781e-05
vocab2954,1.8797988356578088e-05
vocab9275,1.8723177096813258e-05
vocab6483,1.8711702287044217e-05
vocab4773,1.8709227328095323e-05
vocab1035,1.8697415023938292e-05
vocab12628,1.8667603018185376e-05
vocab6439,1.8661640617012586e-05
vocab466,1.8649828312855555e-05
vocab6821,1.864127845458974e-05
vocab12573,1.861844133319579e-05
vocab4999,1.8617991340663664e-05
vocab6822,1.8615291385404297e-05
vocab10306,1.8607641512269345e-05
vocab4422,1.8598866657737468e-05
vocab11373,1.8569842138882464e-05
vocab2875,1.856680468925731e-05
vocab7627,1.856016729930854e-05
vocab2770,1.8549254980215756e-05
vocab5783,1.8530355293533418e-05
vocab7316,1.8506393190809157e-05
vocab3713,1.8505043213190574e-05
vocab14083,1.8482881080594816e-05
vocab10320,1.8473656233553017e-05
vocab469,1.844991912705041e-05
vocab545,1.844620668860486e-05
vocab16862,1.8419769626887293e-05
vocab5808,1.841774466044832e-05
vocab11249,1.8405369865637233e-05
vocab271,1.83524957422021e-05
vocab7037,1.8330783602160673e-05
vocab14261,1.833044610772827e-05
vocab13754,1.8319983781189818e-05
vocab14012,1.8314921365125692e-05
vocab11633,1.8314808866981557e-05
vocab9874,1.8308958963975108e-05
vocab14560,1.8301871581472007e-05
vocab7514,1.827475953093405e-05
vocab2965,1.8270484601812244e-05
vocab16849,1.8255297353597654e-05
vocab12479,1.8251359918886045e-05
vocab2471,1.8224810359024347e-05
vocab11080,1.8220647928046673e-05
vocab5630,1.821052309591842e-05
vocab6155,1.8205348181643544e-05
vocab11091,1.8202648226428585e-05
vocab12128,1.818971094094124e-05
vocab8499,1.818836096327825e-05
vocab10935,1.817261122440961e-05
vocab10965,1.8171261246768822e-05
vocab6467,1.817058625799284e-05
vocab15337,1.816811129902174e-05
vocab17564,1.8157198979928958e-05
vocab14098,1.8140211761563663e-05
vocab10255,1.813604933058599e-05
vocab4988,1.8118049628990108e-05
vocab10665,1.8111862231551257e-05
vocab1019,1.811152473714106e-05
vocab4581,1.811028725764441e-05
vocab8513,1.810983726511228e-05
vocab15114,1.8105674834112406e-05
vocab3839,1.810207489378879e-05
vocab3196,1.807125040482749e-05
vocab2263,1.8041438399052367e-05
vocab11282,1.8035588496068123e-05
vocab2968,1.8025351165795733e-05
vocab243,1.8020288749687196e-05
vocab19192,1.801916376833468e-05
vocab8588,1.8007238966055716e-05
vocab2406,1.799182672155286e-05
vocab2390,1.7987551792408853e-05
vocab3812,1.798282687075492e-05
vocab5606,1.7954702337008577e-05
vocab12467,1.7945477489966778e-05
vocab4503,1.793265270260136e-05
vocab55,1.792410284431334e-05
vocab5220,1.792016540960173e-05
vocab1404,1.790362818376856e-05
vocab13590,1.789687829565345e-05
vocab10506,1.7888665931797833e-05
vocab6673,1.7878428601547645e-05
vocab10333,1.785221653611835e-05
vocab10516,1.7836466797205297e-05
vocab15831,1.783624180091703e-05
vocab12070,1.7835116819586717e-05
vocab2226,1.7828929422147866e-05
vocab7051,1.7818129601221422e-05
vocab1105,1.779956740894928e-05
vocab952,1.779709244997818e-05
vocab10586,1.778550514208721e-05
vocab5000,1.778483015328902e-05
